event_id,device_id,device_hw_form,device_hw_proc,device_hw_ram,device_hw_display,device_hw_video,device_os_name,device_os_version,device_type,product_name
1.71E+19,88A94D46D8B0C33BBC8ABA8D3F65EB33F400E84B472D3ABD24C2218AF8EC52DE&6C2914E0A7130F781B89E0BF6A5925B28C60F7567AC0B792FDA3D30410A79FB5&1EC8A472C7BF8DA39F34B16A8D9A779BDD9E7B80E43C2DFC18EA2FDF9F2A1B88,,AMD64 Family 21 Model 2 Stepping 0 AMD FX(tm)-6300 Six-Core Processor             ,4GB,"1920x1080 96,96 32, 1920x1080 96,96 50","NVIDIA GeForce GTX 760, PCI\VEN_10DE&DEV_1187&SUBSYS_847A1043&REV_A1\4&3834D97&0&0008, \\.\DISPLAY1",Microsoft Windows 8.1 Pro,6.3.9600  Build 9600,,ACD2017
5.25E+18,4179228543AA4E90EA7659A1586362739278EC0FB8388255B375659FFA283494&F82286ADCD68537A997664BD07B95E8B708AA8BB83DF68331C45F3AD907190B8&4497CCEE1D2465238A9B2FF6044D287E037E6830B57BAD5897C180511FA2CC83,,AMD64 Family 21 Model 2 Stepping 0 AMD FX(tm)-6300 Six-Core Processor             ,4GB,"1920x1080 96,96 32, 1920x1080 96,96 51","NVIDIA GeForce GTX 760, PCI\VEN_10DE&DEV_1187&SUBSYS_847A1043&REV_A1\4&3834D97&0&0008, \\.\DISPLAY1",Microsoft Windows 8.1 Pro,6.3.9600  Build 9600,,ACD2017
6.76E+18,68AD494FEC5F42B17E28FC4DB623B796EF287C8660B99F5C7EB4E4E347895792&B82BF23EF0DF0413253A63BB0997798581F54708044F827C36976E0B5D6D8186&EB8DF4528B331E48402EB15D41F7BA43919365DFBABA5E87F86A1A6F2674C95B,Desktop,AMD64 Family 21 Model 2 Stepping 0 AMD FX(tm)-6300 Six-Core Processor             ,4GB,"1920x1080 96,96 32, 1920x1080 96,96 52","NVIDIA GeForce GTX 760, PCI\VEN_10DE&DEV_1187&SUBSYS_847A1043&REV_A1\4&3834D97&0&0008, \\.\DISPLAY1",Microsoft Windows 8.1 Pro,6.3.9600  Build 9600,,ACDLT2018
1.22E+19,3242F31D53ECCA409C875BA0D198A5EEAD5E866DD15550EFC59203FE64134BD5&DD93F17043C2EE4116732479B0FF265D453ABA7E2EB0345E35051BFA20EDB0A0&A6213C5D8CAA55B1122826A959B4B02D8633DB1AA7B17EEB7D972B30676C5FD3,,AMD64 Family 21 Model 2 Stepping 0 AMD FX(tm)-6300 Six-Core Processor             ,4GB,"1920x1080 96,96 32, 1920x1080 96,96 53","NVIDIA GeForce GTX 760, PCI\VEN_10DE&DEV_1187&SUBSYS_847A1043&REV_A1\4&3834D97&0&0008, \\.\DISPLAY1",Microsoft Windows 8.1 Pro,6.3.9600  Build 9600,,ACDLT2017
7.64E+18,532C77E5E304DE48E3F4B9BABC75D8887B42B93A417E9C98521B70E1626FB8A2&1B65A8C0FBB3EC678E747C28C6FC17C77902FB2395FF908D638ED041DF0B605B&E7C715668B2C76470772F66442F4A924A05ED2CF1C04DA96A74BFB34E23F136E,,AMD64 Family 21 Model 2 Stepping 0 AMD FX(tm)-6300 Six-Core Processor             ,4GB,"1920x1080 96,96 32, 1920x1080 96,96 54","NVIDIA GeForce GTX 760, PCI\VEN_10DE&DEV_1187&SUBSYS_847A1043&REV_A1\4&3834D97&0&0008, \\.\DISPLAY1",Microsoft Windows 8.1 Pro,6.3.9600  Build 9600,,ACD2017
1.19E+19,3E25A2106118BE8056B28BF5108CDF6E41EA2889A710C61EA318B872945B5D95&1EB1D256BCCBE120C6E5A514EB11509683090865A9AA1C179F706A3E846F3216&F6E7EB50B3C64BE2501D309A987E196673A145BE9FFB74CF391FE5E503AC96B9,,AMD64 Family 21 Model 2 Stepping 0 AMD FX(tm)-6300 Six-Core Processor             ,4GB,"1920x1080 96,96 32, 1920x1080 96,96 55","NVIDIA GeForce GTX 760, PCI\VEN_10DE&DEV_1187&SUBSYS_847A1043&REV_A1\4&3834D97&0&0008, \\.\DISPLAY1",Microsoft Windows 8.1 Pro,6.3.9600  Build 9600,,ACDLT2017
6.24E+18,02E6C876FCD89831C323084CEAFF27308C306BC2D94B1E0E5432416C5AE8A35C&D9DBA91A776203C07D87815E1285A91FCE960177ED9443A8552540786C15F411&2959D19FAF50E2CFBCF314FCCF6A6C93A4B91B9674B7E43BEE1DC7379CA2BF5B,,AMD64 Family 21 Model 2 Stepping 0 AMD FX(tm)-6300 Six-Core Processor             ,4GB,"1920x1080 96,96 32, 1920x1080 96,96 56","NVIDIA GeForce GTX 760, PCI\VEN_10DE&DEV_1187&SUBSYS_847A1043&REV_A1\4&3834D97&0&0008, \\.\DISPLAY1",Microsoft Windows 8.1 Pro,6.3.9600  Build 9600,,ACD2017
1.16E+19,8E7502CDD0E5D7B8CBA66404AAD28CE0BCE454C394141BEF8F751BBB7928C698&6BD346D88AE5CB3E2EA7D1B45EBD98EA5A1D1CA02382F31F3A2DCB232B7A7762&0D94C7B48EC5C65994AC52B7C6F79876C0335D04C40E80BC9BF09D5B4E351C4C,,AMD64 Family 21 Model 2 Stepping 0 AMD FX(tm)-6300 Six-Core Processor             ,4GB,"1920x1080 96,96 32, 1920x1080 96,96 57","NVIDIA GeForce GTX 760, PCI\VEN_10DE&DEV_1187&SUBSYS_847A1043&REV_A1\4&3834D97&0&0008, \\.\DISPLAY1",Microsoft Windows 8.1 Pro,6.3.9600  Build 9600,,ACD2017
8.74E+18,ED9DC09A69AA60B119FA5A73845F7D3B37894AED8D2FC9B04615DBD71E436279&87369E28B08F7EF87A90ACB50F24C9898E999E06ECF3570D2F1258C4E07F0BA3&DCC60D16DE30DC0C7E9CDDD9D166BC2DCD53407802400109837EDBBB547AD85B,Desktop,AMD64 Family 21 Model 2 Stepping 0 AMD FX(tm)-6300 Six-Core Processor             ,4GB,"1920x1080 96,96 32, 1920x1080 96,96 58","NVIDIA GeForce GTX 760, PCI\VEN_10DE&DEV_1187&SUBSYS_847A1043&REV_A1\4&3834D97&0&0008, \\.\DISPLAY1",Microsoft Windows 8.1 Pro,6.3.9600  Build 9600,,ACD2018
7.41E+18,0981C34B0E383DEC5AB7B32A6219481074B3F237E00E88F93F941DDD37ED923C&1C5B342DF44A21E49932313D602C5705A60846AF0FC3C5B51D9BC909A31848DB&BD44D60E6EF7B1F6793F561E0D5DC7AAE9B85557894F279BF87E08A7DFDAEB4F,,AMD64 Family 21 Model 2 Stepping 0 AMD FX(tm)-6300 Six-Core Processor             ,24GB 2147483664,"1920x1080 96,96 32, 1920x1080 96,96 59","NVIDIA GeForce GTX 760, PCI\VEN_10DE&DEV_1187&SUBSYS_847A1043&REV_A1\4&3834D97&0&0008, \\.\DISPLAY1",Microsoft Windows 8.1 Pro,6.3.9600  Build 9600,,ACD2017
1.58E+19,647562516275D2E367BF60375DC131DE86BEC1895AA50F72F4CF9BF052FE4FF5&3E1588C047E01FBCC021356D5A0B97B662469C36DAB9E0F9B1B75EB119351DCC&C45F9EF37E4485B696536BE8794DEA7F7D67991EC28452D07BDA02C67956DAB6,Desktop,AMD64 Family 21 Model 2 Stepping 0 AMD FX(tm)-6300 Six-Core Processor             ,24GB 2147483665,"1920x1080 96,96 32, 1920x1080 96,96 60","NVIDIA GeForce GTX 760, PCI\VEN_10DE&DEV_1187&SUBSYS_847A1043&REV_A1\4&3834D97&0&0008, \\.\DISPLAY1",Microsoft Windows 8.1 Pro,6.3.9600  Build 9600,,ACD2018
1.84E+19,B66AA59216D9F8D9A7EB8907916EC89FCF1B89BFB5F3FBFECFC5731E0FB48941&55340264BA886F48716742DAADA5EB1E006D1ED3BEE8A96CB875A94ABAEEB71B&B05DF3A40B296C3698F5E8E1CFF8AFE3B3FF76F024A130E68D2D29EEA1EEF3F0,Desktop,AMD64 Family 21 Model 2 Stepping 0 AMD FX(tm)-6300 Six-Core Processor             ,24GB 2147483666,"1920x1080 96,96 32, 1920x1080 96,96 61","NVIDIA GeForce GTX 760, PCI\VEN_10DE&DEV_1187&SUBSYS_847A1043&REV_A1\4&3834D97&0&0008, \\.\DISPLAY1",Microsoft Windows 8.1 Pro,6.3.9600  Build 9600,,ACD2018
5.04E+18,EAC6C744057CE649DA9DDD39B9D80D9F4958BD324922574DEB10816A5B471DF3&01232317AF71818B4E25E3E50E4263F1733F7BEF5B7E814B4530419186FFCBC7&5CE98B30B54925F8BBFE2B99B17A2FF7A31EF5D12B4E11CE5D43029CEF9F5666,,AMD64 Family 21 Model 2 Stepping 0 AMD FX(tm)-6300 Six-Core Processor             ,24GB 2147483667,"1920x1080 96,96 32, 1920x1080 96,96 62","NVIDIA GeForce GTX 760, PCI\VEN_10DE&DEV_1187&SUBSYS_847A1043&REV_A1\4&3834D97&0&0008, \\.\DISPLAY1",Microsoft Windows 8.1 Pro,6.3.9600  Build 9600,,ACD2017
1.54E+19,E4AEFA6E1880F344A5ED3DC3F47D18575206E4788A2CAA4040957A39DCC0E535&F7E56DE123B473EEE2B933C3B01197EB5F7EA4F45A14A7877E7C2AC6DFAB74A2&37DD5A7AD9B5C96F3D9E7F3B0062C40256A94E41348A6FA2D85DF0BC7226E918,,AMD64 Family 21 Model 2 Stepping 0 AMD FX(tm)-6300 Six-Core Processor             ,24GB 2147483668,"1920x1080 96,96 32, 1920x1080 96,96 63","NVIDIA GeForce GTX 760, PCI\VEN_10DE&DEV_1187&SUBSYS_847A1043&REV_A1\4&3834D97&0&0008, \\.\DISPLAY1",Microsoft Windows 8.1 Pro,6.3.9600  Build 9600,,ACD2017
1.82E+19,271F1FF513927A6803A595C9922A5E9EE82C18A975956E1F9D25607E0CCB6359&556E10AECD921CB558656607EE963687E28648AB19EC98ED3B95C572573E578A&30293943D09F3AEF30AEBC2F1ECC67A02286FD68442E0B42808B26EDB450656C,Desktop,AMD64 Family 21 Model 2 Stepping 0 AMD FX(tm)-6300 Six-Core Processor             ,24GB 2147483669,"1920x1080 96,96 32, 1920x1080 96,96 64","NVIDIA GeForce GTX 760, PCI\VEN_10DE&DEV_1187&SUBSYS_847A1043&REV_A1\4&3834D97&0&0008, \\.\DISPLAY1",Microsoft Windows 8.1 Pro,6.3.9600  Build 9600,,ACD2018
6.34E+18,A8A374DC8A05E60B97E73A20A1AF7CF9D78D4B4E8026EAC17F12A3BB7C60B81E&1EB1D256BCCBE120C6E5A514EB11509683090865A9AA1C179F706A3E846F3216&42542B37C31CF2ED779AC7E7FF0B25075C781B7F40678AD76FCF623B05EBF749,,AMD64 Family 21 Model 2 Stepping 0 AMD FX(tm)-6300 Six-Core Processor             ,24GB 2147483670,"1920x1080 96,96 32, 1920x1080 96,96 65","NVIDIA GeForce GTX 760, PCI\VEN_10DE&DEV_1187&SUBSYS_847A1043&REV_A1\4&3834D97&0&0008, \\.\DISPLAY1",Microsoft Windows 8.1 Pro,6.3.9600  Build 9600,,ACDLT2017
3.17E+18,4C3308F4F68790949CD132D75D5B74910AFCA225DB0F1646B971E0DEA074226E&8967DDCB86491B13AA982C87C251DD4484F0D879F657D0597A0E3B28EC8935C3&DBE1591670DF60026927951090A8B497EE1B45167FD9B1233BCD793AFC29350F,,AMD64 Family 21 Model 2 Stepping 0 AMD FX(tm)-6300 Six-Core Processor             ,24GB 2147483671,"1920x1080 96,96 32, 1920x1080 96,96 66","NVIDIA GeForce GTX 760, PCI\VEN_10DE&DEV_1187&SUBSYS_847A1043&REV_A1\4&3834D97&0&0008, \\.\DISPLAY1",Microsoft Windows 8.1 Pro,6.3.9600  Build 9600,,ACD2017
1.33E+19,E31D743831A705A8920285667D65692CDEBD564C8D66D20C28496C026E8AD6A8&39E002CBF3F4212553BA57C9CF75B43C54F9630715ED68B6233EFEF5541D6B89&34A7D682639F3F31CB9AD9099FAB1D6A0AA1B5A0E74941C5AECCF190C57040F9,Desktop,AMD64 Family 21 Model 2 Stepping 0 AMD FX(tm)-6300 Six-Core Processor             ,24GB 2147483672,"1920x1080 96,96 32, 1920x1080 96,96 67","NVIDIA GeForce GTX 760, PCI\VEN_10DE&DEV_1187&SUBSYS_847A1043&REV_A1\4&3834D97&0&0008, \\.\DISPLAY1",Microsoft Windows 8.1 Pro,6.3.9600  Build 9600,,ACD2018
9.22E+18,5C4ABF748DE37EBD9700AC44154CEDD1D8648248B84B997024190D79D417660D&D5AABFA4399BBD9EE9F6B358B557EC27883A0A713136283ABB81FB7C8DF68686&F52B4283660379E79AC9F5523334DA5EDD7F7D5880F52B1BCC26D5E724CDCC86,Desktop,AMD64 Family 21 Model 2 Stepping 0 AMD FX(tm)-6300 Six-Core Processor             ,24GB 2147483673,"1920x1080 96,96 32, 1920x1080 96,96 68","NVIDIA GeForce GTX 760, PCI\VEN_10DE&DEV_1187&SUBSYS_847A1043&REV_A1\4&3834D97&0&0008, \\.\DISPLAY1",Microsoft Windows 8.1 Pro,6.3.9600  Build 9600,,ACDLT2018
1.13E+17,B097E04ACB6C2CD3C4AA4BF5DF49E631E8534CA3506723870E7D008920536FBC&3F78B23DEA700F8193487B1FDB8F7ED93601CA64CEFEFC4A004D4CDFD34D84E3&BE14E2940CFDEC4B23E4F5F4C85D3FA6F48F759E33A7DD28A0BA7C899F0BB2EA,,Intel(R) Core(TM) i3-5015U CPU @ 2.10GHz,6GB,"2560x1080 96,96 32, 2560x1080 96,96 32",Intel(R) HD Graphics 5500,Microsoft Windows 10 Home,10.0.15063  Build 15063,,ACD2017
1.47E+19,D979D6B60E22D5271A47707C09155D0BBA20496515B0A5F6084D7029FB914AB8&DA4B84137DA3408197EC3206EE438A368C10657F91CB14B2CCD19561C220AA2D&9ACBC82EC3C01E61A2D37F7C1666422EBE786365B00ABB97B8C7919C32704DCB,Desktop,Intel(R) Core(TM) i3-5015U CPU @ 2.10GHz,6GB,"2560x1080 96,96 32, 2560x1080 96,96 33",Intel(R) HD Graphics 5500,Microsoft Windows 10 Home,10.0.15063  Build 15063,,ACDLT2018
1.56E+19,496F55BA13278AC0DCA46348AFC1965D2975A716BEBD5CE6241C017010604CF8&4D7D97129A0DC1E0605C9026546B007A11D4548BC77E51205670DDE4D790E24F&A82F2E9FCFEEC3F9510673BCD82D3CE8D6417E21D54E4FD681CFF3B7319558E4,Desktop,Intel(R) Core(TM) i3-5015U CPU @ 2.10GHz,6GB,"2560x1080 96,96 32, 2560x1080 96,96 34",Intel(R) HD Graphics 5500,Microsoft Windows 10 Home,10.0.15063  Build 15063,,ACD2018
9.19E+18,D11C7387898249BA20D12F8C64C3054AAAF8363B3596DED62B8EB1B329A3D2D6&75CD1223F57C7C83079865D88AADDCECE5998B18E6782256FFE6FCB37FD8F553&D9DC7970464A106D75BB84A488D20BE03A83478D96AF0104957F08D812AAB740,Desktop,Intel(R) Core(TM) i3-5015U CPU @ 2.10GHz,6GB,"2560x1080 96,96 32, 2560x1080 96,96 35",Intel(R) HD Graphics 5500,Microsoft Windows 10 Home,10.0.15063  Build 15063,,ACD2018
1.80E+19,2DD2CD376F0886AA9FC0C7A6A758DA9304156371ED803DFE1292652169DC8486&4EF4A2CC5587A309B62D9E7F761B7769B4C3A228387E27B4AF9C7A659B6E3D45&E1DF8F217E9F9C562916BAA8CA7B5CFD7E67A8622B423BB85C207643173AC03A,Slate,Intel(R) Core(TM) i3-5015U CPU @ 2.10GHz,6GB,"2560x1080 96,96 32, 2560x1080 96,96 36",Intel(R) HD Graphics 5500,Microsoft Windows 10 Home,10.0.15063  Build 15063,,ACD2018
1.43E+19,D667B7181FB4CD06D421222BAEE107B1AFAEBE6296DD72EA70A7E3DACC4960B5&B02D057EE10EFDE2C4575E749E590A7A5C3EE8BC5F82D3B1C299DFC9FDAFD7B9&4A3205C32DF39F14D5C7911B0AEF72195493F0F1BED88E4A8261C2303E2F49B1,,Intel(R) Core(TM) i3-5015U CPU @ 2.10GHz,6GB,"2560x1080 96,96 32, 2560x1080 96,96 37",Intel(R) HD Graphics 5500,Microsoft Windows 10 Home,10.0.15063  Build 15063,,ACD2017
9.18E+18,0BC747A968246F65C6E3B6E6ECE029F9FF671C489C92D9BC7B7DD8E264297777&71811786C2FEED57C9D7C597FC8A7D83DFCC2E0E9E4612C36882B349993DE1DF&12C6F1F6B65E9CDAF7E515B0C3F4A7B495F588B074AC20B672C51BBCAB3F696F,Desktop,Intel(R) Core(TM) i3-5015U CPU @ 2.10GHz,6GB,"2560x1080 96,96 32, 2560x1080 96,96 38",Intel(R) HD Graphics 5500,Microsoft Windows 10 Home,10.0.15063  Build 15063,,ACD2018
6.76E+18,4E5BC6AE05042E905DBFD0FAEA66ADFFA88CD4C7C8BC0F5CF897585D78CCB937&AE9681AC5C911C1B895C3412671C09C08CC68861E75D1184236B67A18DF54AE7&A274051B917C1CF3D25E391DD1311CAD29DFE53BE25364916D5B256077328CD4,Slate,Intel(R) Core(TM) i3-5015U CPU @ 2.10GHz,6GB,"2560x1080 96,96 32, 2560x1080 96,96 39",Intel(R) HD Graphics 5500,Microsoft Windows 10 Home,10.0.15063  Build 15063,,ACD2018
1.24E+19,A02282DEC94A2F2C392DA657619475AD9B708B37948B14DC1DFA02CE9F1F40CE&B638003F7EF62BAC36077B7474247AB1861F1E70E90DBA2B94A2FDC32BFDCF6A&42DE7944484E13157581875828FA2E665E607817D568B9D0DF5CBA3B21F9CA45,Desktop,Intel(R) Core(TM) i3-5015U CPU @ 2.10GHz,6GB,"2560x1080 96,96 32, 2560x1080 96,96 40",Intel(R) HD Graphics 5500,Microsoft Windows 10 Home,10.0.15063  Build 15063,,ACD2018
1.77E+18,0C7178DD0889E69F497CE76C93323AB041942F17E0BBFCEC59D1F3F59CCAD846&E20076D6FB3C25CE13BC449D46F54EB904292ADC7AFA81A4FDFC4E960ED294D1&63FDBD1636CF3BB0B62CC5D9EAABDA34FCD2DC14F0C022EC3E8B48A487952A5F,,Intel(R) Core(TM) i3-5015U CPU @ 2.10GHz,6GB,"2560x1080 96,96 32, 2560x1080 96,96 41",Intel(R) HD Graphics 5500,Microsoft Windows 10 Home,10.0.15063  Build 15063,,ACD2017
1.05E+19,0303B797D30C372B70615E48AC5E6FED4E398AC3045F267928DC934104D203CE&163C118AF7337ACD3C7C1BCC5B8D739E08E85E76A527DD4901B2C0A9C1F5AD76&79AA9547A3FC618D4190E1BE56F2651B0396E150B58EF5967EFA7AE7F0E93527,Desktop,Intel(R) Core(TM) i3-5015U CPU @ 2.10GHz,6GB,"2560x1080 96,96 32, 2560x1080 96,96 42",Intel(R) HD Graphics 5500,Microsoft Windows 10 Home,10.0.15063  Build 15063,,ACDLT2018
1.72E+19,2DB44A0954E30B8C2BE14516944FA3810538D35C73C4BDB53BFFED4B52456B1D&736A7E9223034DA3491B63E55D595F2807297EC48DE675EC7B5EDD5C4FC8096A&638836DCB1C8864BABBDFC6956968084158E6B47E9F4DE572202258FBEEE6B88,Desktop,Intel(R) Core(TM) i3-5015U CPU @ 2.10GHz,6GB,"2560x1080 96,96 32, 2560x1080 96,96 43",Intel(R) HD Graphics 5500,Microsoft Windows 10 Home,10.0.15063  Build 15063,,ACD2018
1.38E+19,0303B797D30C372B70615E48AC5E6FED4E398AC3045F267928DC934104D203CE&B28A374E22B704C5151501D4EBE4F1564B1053B8D07A5D8CAC89614587A5FEF3&DFF1148C476DA0120A114C3137804004566D57AB716EEDB281142DFAABF56F1D,Desktop,Intel(R) Core(TM) i3-5015U CPU @ 2.10GHz,6GB,"2560x1080 96,96 32, 2560x1080 96,96 44",Intel(R) HD Graphics 5500,Microsoft Windows 10 Home,10.0.15063  Build 15063,,ACDLT2018
1.83E+19,1B972FDBCE80FA974277933165949C06DF5A1387F42703DFA174E1077191FC6E&5129E827577E4B720A808E1A0C6275A794A9BAD64D0927F2B35B50E87B3F7303&6EA1FF79705F90BA06AEA1D5135D2141E5DB209DB5802F7822D5F822970CC867,,Intel(R) Core(TM) i3-5015U CPU @ 2.10GHz,6GB,"2560x1080 96,96 32, 2560x1080 96,96 45",Intel(R) HD Graphics 5500,Microsoft Windows 10 Home,10.0.15063  Build 15063,,ACDLT2017
1.84E+19,90D36F268381AEA2D727D78EE7B90AF1C60CDCC80AF04DDC41893ACF4D6B7CD0&C32776E07E484A38B91A772F5A5CAA2777B4DA32701AD9D4F823DEDF777EF48D&116308C9B2328A6E1E300E9BCFFF05392951976D93A00863612579FF751A7C95,Desktop,Intel(R) Core(TM) i3-5015U CPU @ 2.10GHz,6GB,"2560x1080 96,96 32, 2560x1080 96,96 46",Intel(R) HD Graphics 5500,Microsoft Windows 10 Home,10.0.15063  Build 15063,,ACD2018
9.13E+18,BE0C0B3492C8B773AA29D7EF83108333CB483B5164FAB955529EDC98F7658D12&BB1D12A1209BFCEE58FD27C6E09CA57C6F8DE48FDB9AE4670D4A4A9BF55E920A&F56660FCB923D4F272347101EB33C1CD1995E351161235155906C58E6F00AA6B,Laptop,Intel(R) Core(TM) i3-5015U CPU @ 2.10GHz,6GB,"2560x1080 96,96 32, 2560x1080 96,96 47",Intel(R) HD Graphics 5500,Microsoft Windows 10 Home,10.0.15063  Build 15063,,ACD2018
1.31E+19,5E1338826A7E66E2BB08B414E9DC10ED1645B802CE94685E17C7EF804EADA0F7&9455030E57656BFC7088C603FD693C37D236F3D6F83349F9065A5CB39BF1A52A&D2B2ECC901F3985210C3C857F3DB84517E169561078153A257F35B4F105B9730,,Intel(R) Core(TM) i3-5015U CPU @ 2.10GHz,6GB,"2560x1080 96,96 32, 2560x1080 96,96 48",Intel(R) HD Graphics 5500,Microsoft Windows 10 Home,10.0.15063  Build 15063,,ACD2017
1.13E+19,928D9411CF97C156658A0A29D90D6A1FC6654729670B4EF7175BE405BD2A04C2&B3CED7F1C1E98FD6D92B4DF59A761AE314CA97ADD418E9AEC7C40ECE41F59FD3&AE8448D97EA3FDAE2330674E1C2FEA5FDE1E28429DBBB033442E800B3BDE4224,,Intel(R) Core(TM) i3-5015U CPU @ 2.10GHz,6GB,"2560x1080 96,96 32, 2560x1080 96,96 49",Intel(R) HD Graphics 5500,Microsoft Windows 10 Home,10.0.15063  Build 15063,,ACD2017
1.79E+19,30F566EB8A838A057BE40AF153EBDA3827234ABA11913D5D531818160CC72B4B&B39635BC97004724020773B90ACFD9DA06A18CC67D284A283ECD8E70AC6DF856&A8499799271B7BEA5DC7FB64EB156AC81BB45A4C6DA2886D870E0EDFC8E4FF74,Desktop,Intel(R) Core(TM) i3-5015U CPU @ 2.10GHz,6GB,"2560x1080 96,96 32, 2560x1080 96,96 50",Intel(R) HD Graphics 5500,Microsoft Windows 10 Home,10.0.15063  Build 15063,,ACD2018
1.65E+19,DFBCE759C7CD8D7701EB4B6EE5B305DCB758E63FBCF9BC629A1A0DC22E1B92AF&D498E8E08846ABEAA2C07045FCD2DB44343D4949F8E4259C8666C39DF4A4900A&D33AEB660E638C3AB0E08BD2E0BA0B09858F3765C9709A8D5CE71B7867531997,,Intel(R) Core(TM) i3-5015U CPU @ 2.10GHz,6GB,"2560x1080 96,96 32, 2560x1080 96,96 51",Intel(R) HD Graphics 5500,Microsoft Windows 10 Home,10.0.15063  Build 15063,,ACD2017
3.75E+18,72F34054DAE64C28B1C4ACED5DD2F988D757BBE98535DD1A72151BC05C9246A3&0C9DEE080602A7AE959C80B3BEDA336450185860FBF64298F03B00B1DBBA4CFF&7395861E6E02905217A59EA6FA0BB323307C2DF8476DBE00542633B602927903,,Intel(R) Core(TM) i3-5015U CPU @ 2.10GHz,4GB,"2560x1080 96,96 32, 2560x1080 96,96 52",Intel(R) HD Graphics 5500,Microsoft Windows 10 Home,10.0.15063  Build 15063,,ACD2017
1.79E+19,CB016B9E9C98ED16D74BEF68F68FF39FC5D71CC4481C06FC053991BDAF5A398E&A986EE9BA1D1344B9C922F760124B227E771F347ACB0311544A08A8EF47DF684&89E06D805FC691C8893EBB5329DED59BBBBE34F086D567F6B6766AB3715FC554,Desktop,Intel(R) Core(TM) i3-5015U CPU @ 2.10GHz,12GB 1073741824,"2560x1080 96,96 32, 2560x1080 96,96 53",Intel(R) HD Graphics 5500,Microsoft Windows 10 Home,10.0.15063  Build 15063,,ACDLT2018
9.21E+18,CFC8EB35EC8C5BF6BD2F560B2EF64A11558EED6CF8C2F7C0F46865E7C8298BB3&5794CDDEC582B9EC7A62C1DC92F5EF8A21A293A747FD0DF3DF0068C2971C2370&7BED26546B9481E3439F49B4FA2DE293072E8EE685A51807589282553D818370,Slate,Intel(R) Core(TM) i3-5015U CPU @ 2.10GHz,6GB,"2560x1080 96,96 32, 2560x1080 96,96 54",Intel(R) HD Graphics 5500,Microsoft Windows 10 Home,10.0.15063  Build 15063,,ACD2018
1.83E+19,E45CCB53A112C1EC1E47498994836C63941069F151F99BB93DCCF8FDA37E4093&7D6480480DFFEE400A594FCE0AFB4EEE2BFF20EFA28436611453707FC545F281&84770A4E9E30C2576DF526F1E40BF70178234C30C6E37A8C4FA8116E14CF46AC,Desktop,Intel(R) Core(TM) i3-5015U CPU @ 2.10GHz,6GB,"2560x1080 96,96 32, 2560x1080 96,96 55",Intel(R) HD Graphics 5500,Microsoft Windows 10 Home,10.0.15063  Build 15063,,ACD2018
1.83E+19,AE11D4FC3397CC93E2D0E2CE2B2C6F7CEB5D8A2300DA4C97AC0D61248EBEED90&5F08EFF0D94A02A5A159B3179B85A8ED00D87D8B10AADC474D659DDBE85EC824&C1C2AA879C0FFA886D23678465191AD3887A92B8728E0769CDCD86E58B1DCF26,Desktop,Intel(R) Core(TM) i3-5015U CPU @ 2.10GHz,6GB,"2560x1080 96,96 32, 2560x1080 96,96 56",Intel(R) HD Graphics 5500,Microsoft Windows 10 Home,10.0.15063  Build 15063,,ACDLT2018
6.02E+18,C0FDAED05E8AFF03193AA42A35614C36F3AB3D3B29D53303A9AB9B00AA732908&A3C2B54B17D63E3BEE4C9A88398570AC7EDC2D9BC5BE33EFAE3FC0BC8A04406F&49C2F84B6297D768599C9101E6BA374B12F779F1D82B2D0169DF0D0F82AAE9D4,,Intel(R) Core(TM) i3-5015U CPU @ 2.10GHz,6GB,"2560x1080 96,96 32, 2560x1080 96,96 57",Intel(R) HD Graphics 5500,Microsoft Windows 10 Home,10.0.15063  Build 15063,,ACDLT2017
1.50E+19,3DC034A08CD97DBD5C47832A7D74861128AFEC8BDBB4F2138B148D6DD0617CFF&FFA0D757ACF8B245871CB4639059C999C17019CBD124C4273183BE566C0546A1&F08592CFB53A955B8D0CAF22A2F37C19D20BCAD8D89CF75A118C7F60F0B7D0C3,,Intel(R) Core(TM) i3-5015U CPU @ 2.10GHz,6GB,"2560x1080 96,96 32, 2560x1080 96,96 58",Intel(R) HD Graphics 5500,Microsoft Windows 10 Home,10.0.15063  Build 15063,,ACD2017
1.67E+19,4EC44C7D02628C670A2D9C0841C845F204E7D2C365FF6C64CA3F1C3AA71471C1&B8E98E367240B3971CA577A3B2B1C311119B30F463079EEBBEC3C1458A5D0B1F&C87FBB131E937F0508603009FA3D1D37B004EE03A130C5399C936D162936E840,,Intel(R) Core(TM) i7-6600U CPU @ 2.60GHz,8GB,1920x1080,Intel(R) HD Graphics 5500,Microsoft Windows 7 Professional ,6.1.7601 Service Pack 1 Build 7601,,ACD2017
1.62E+19,329F13885AE7A8AFB4F38DE58EFB4F53D3E9396E0B239CBA6BD89BF6AEA7485B&9F354F02381FB4C0A7B4CD79BFB562990BB570CE68A24625BED3958053C0D547&BC49C9C1B6787C8F36D86AEBF17603B1CD63A7192EC923F9136008D1F202656A,,Intel(R) Core(TM) i7-6600U CPU @ 2.60GHz,8GB,1920x1080,Intel(R) HD Graphics 5500,Microsoft Windows 7 Professional ,6.1.7601 Service Pack 1 Build 7601,,ACD2017
